filepath,valid,width,height,channels,file_size_bytes,color_mode,error,label,dataset,filename,file_hash,log_file_size
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1460.jpg,True,204,247,3,7560,RGB,,without_mask,mask,without_mask_1460.jpg,8a356b075fa1f722d3a89c156aef7b81,8.93075873555827
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1461.jpg,True,262,192,3,10978,RGB,,without_mask,mask,without_mask_1461.jpg,6765570ae3afe5613db6e0c224bc5db7,9.303739636234733
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1462.jpg,True,239,211,3,7923,RGB,,without_mask,mask,without_mask_1462.jpg,b695a0d0fdf56ab4562db734e1f68012,8.977651407818442
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1463.jpg,True,187,270,3,6577,RGB,,without_mask,mask,without_mask_1463.jpg,192614cae302683f744fae5a1925e302,8.791486026749002
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1464.jpg,True,184,273,3,6291,RGB,,without_mask,mask,without_mask_1464.jpg,cad9c89535d80da17b79973443ca4874,8.747034264178168
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1465.jpg,True,185,272,3,7579,RGB,,without_mask,mask,without_mask_1465.jpg,e3099cecab18b290acf109b1054d603e,8.933268478636418
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1466.jpg,True,275,184,3,5819,RGB,,without_mask,mask,without_mask_1466.jpg,0be0f60cadc3bebc8c94d3261b35aa8a,8.669055540725484
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1467.jpg,True,310,162,3,8548,RGB,,without_mask,mask,without_mask_1467.jpg,ae8a2b4ecf6128eb63df3a342e44b670,9.053569596026234
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1468.jpg,True,236,157,3,6044,RGB,,without_mask,mask,without_mask_1468.jpg,3be8a4c54bc98c1ff0029208ea4bb437,8.706986763048892
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1469.jpg,True,153,131,3,6293,RGB,,without_mask,mask,without_mask_1469.jpg,3481b16a1b5d6dc17bee470c962a48f7,8.747352077624353
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_147.jpg,True,151,141,3,6600,RGB,,without_mask,mask,without_mask_147.jpg,0fc749c481cd4065548e00548f6f7430,8.79497643168877
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1470.jpg,True,280,180,3,6806,RGB,,without_mask,mask,without_mask_1470.jpg,e37bcbcf2a26ae68bb0c197fd113bb72,8.825706773447951
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1471.jpg,True,185,272,3,8220,RGB,,without_mask,mask,without_mask_1471.jpg,e4821b5bb623fdb0ede7b2f036a5584d,9.014447135152134
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1472.jpg,True,202,250,3,5435,RGB,,without_mask,mask,without_mask_1472.jpg,60d33576873045851b1a3f14a32c32ae,8.600798775271034
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1473.jpg,True,201,251,3,8073,RGB,,without_mask,mask,without_mask_1473.jpg,a91bafde2a9e0cce7ff5e1cde29fbf00,8.996404301412886
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1474.jpg,True,299,168,3,7399,RGB,,without_mask,mask,without_mask_1474.jpg,8c4d2268d403ce9aaaff6a2e74026b6b,8.909235279192261
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1475.jpg,True,236,118,3,6323,RGB,,without_mask,mask,without_mask_1475.jpg,b294ab1360d44227f38e6b42784c937b,8.752107198329362
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1476.jpg,True,152,331,3,8306,RGB,,without_mask,mask,without_mask_1476.jpg,073962b365b187221e7a37bb2e2ea428,9.02485381183907
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1477.jpg,True,200,200,3,5461,RGB,,without_mask,mask,without_mask_1477.jpg,365b0c61e53423d5fb84fcc21602166c,8.60557030203365
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1478.jpg,True,183,275,3,6792,RGB,,without_mask,mask,without_mask_1478.jpg,f7d98a98235fd76e99cff6f1589cf6ff,8.823647949191303
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1479.jpg,True,183,275,3,7328,RGB,,without_mask,mask,without_mask_1479.jpg,59709c7583ec859c8efeaf7064941634,8.89959435992585
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_148.jpg,True,141,123,3,5777,RGB,,without_mask,mask,without_mask_148.jpg,a927bb8ca5a5eed59d41e0e7b2956c0c,8.661812881026181
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1480.jpg,True,136,130,3,7516,RGB,,without_mask,mask,without_mask_1480.jpg,f441ef6a54acf285c322ddaaf7e0361d,8.924922401177469
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1481.jpg,True,191,265,3,7284,RGB,,without_mask,mask,without_mask_1481.jpg,4d11c6990c6d27f3df1dc445dbaeae8d,8.893572718629306
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1482.jpg,True,292,172,3,9086,RGB,,without_mask,mask,without_mask_1482.jpg,8accea075ac2f0cb9322d9014849424e,9.114600099695346
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1483.jpg,True,310,163,3,5232,RGB,,without_mask,mask,without_mask_1483.jpg,ea8d2e8254812a67f89a5b265b7cb5f4,8.562740006372207
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1484.jpg,True,194,259,3,7218,RGB,,without_mask,mask,without_mask_1484.jpg,3df7bb0e9439f8a0f18eac5b54c3cf81,8.88447171813916
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1485.jpg,True,225,225,3,7619,RGB,,without_mask,mask,without_mask_1485.jpg,61308868037565b5638877955befb2d7,8.938531648680692
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1486.jpg,True,300,168,3,9620,RGB,,without_mask,mask,without_mask_1486.jpg,a5203e40d047528720cad8c4de55961e,9.171703488361265
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1487.jpg,True,304,166,3,6092,RGB,,without_mask,mask,without_mask_1487.jpg,89cc03fe226cbcea843cc57615ae5d06,8.714895850248494
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1488.jpg,True,183,275,3,8655,RGB,,without_mask,mask,without_mask_1488.jpg,fcfdbdc83d5cea674073ca71f06e669e,9.066008001086264
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1489.jpg,True,310,162,3,8969,RGB,,without_mask,mask,without_mask_1489.jpg,2ccb77b3ed680ad159e942cbaddd3987,9.101640955052842
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_149.jpg,True,153,131,3,7497,RGB,,without_mask,mask,without_mask_149.jpg,52b4f19daab63132a7f6ff1cc726e2c5,8.922391597295857
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1490.jpg,True,276,183,3,8590,RGB,,without_mask,mask,without_mask_1490.jpg,bb151ceb5daac8f4cfe6476e9d5df287,9.058470422638056
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1491.jpg,True,146,152,3,7187,RGB,,without_mask,mask,without_mask_1491.jpg,fa3e6d1cb01bf69896a38c1fcf5c2902,8.88016824790345
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1492.jpg,True,225,225,3,9022,RGB,,without_mask,mask,without_mask_1492.jpg,dd1c9af608f1903c17152fff956c2fd6,9.107532151994501
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1493.jpg,True,197,256,3,6653,RGB,,without_mask,mask,without_mask_1493.jpg,5afc55173e98ce86f75b8edf68fd1602,8.802973456578423
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1494.jpg,True,183,275,3,6858,RGB,,without_mask,mask,without_mask_1494.jpg,d1d2e0c31b02636c7ac6b663fae4261b,8.83331693749932
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1495.jpg,True,225,225,3,5123,RGB,,without_mask,mask,without_mask_1495.jpg,35efa290ab1956bda93befcb4640e0f1,8.541690663016626
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1496.jpg,True,168,299,3,6401,RGB,,without_mask,mask,without_mask_1496.jpg,d23ec0789814de9b77a74da2edf209ab,8.764365720529808
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1497.jpg,True,309,163,3,6311,RGB,,without_mask,mask,without_mask_1497.jpg,f3c1babb03e8e29da83dc76de4525b08,8.750207862525711
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1498.jpg,True,300,168,3,18573,RGB,,without_mask,mask,without_mask_1498.jpg,9c1eb3f03667f0f89d58a700efe7ed80,9.829518032335953
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1499.jpg,True,191,264,3,3701,RGB,,without_mask,mask,without_mask_1499.jpg,7786d5cb08b318901fe8bf694060cd31,8.216628493133443
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_15.jpg,True,103,114,3,3946,RGB,,without_mask,mask,without_mask_15.jpg,a4f3d790abe8c7026894f54809fcb366,8.280711075662847
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_150.jpg,True,155,139,3,6349,RGB,,without_mask,mask,without_mask_150.jpg,c3fc2869f902e40961b4055c92186955,8.756210091886738
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1500.jpg,True,301,167,3,8539,RGB,,without_mask,mask,without_mask_1500.jpg,ceeb6e9ccc08c79becddf5e7037b63fa,9.052516286782616
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1501.jpg,True,190,265,3,6053,RGB,,without_mask,mask,without_mask_1501.jpg,bceb4d66072992453051b26fafcc78e9,8.708474489581665
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1502.jpg,True,144,137,3,6501,RGB,,without_mask,mask,without_mask_1502.jpg,7f8ce0d66885f895d66c63cb666c2bc7,8.779865100863852
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1503.jpg,True,171,295,3,5857,RGB,,without_mask,mask,without_mask_1503.jpg,84885af6ff5ecf96977242a1c08a106b,8.675563527387679
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1504.jpg,True,205,246,3,5582,RGB,,without_mask,mask,without_mask_1504.jpg,cf800ac889ac3ff30fa45608aa15764c,8.62748154531036
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1505.jpg,True,275,183,3,5547,RGB,,without_mask,mask,without_mask_1505.jpg,b59b0e524325dc8bf57a6f14c81acace,8.621192781434722
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1506.jpg,True,318,159,3,6744,RGB,,without_mask,mask,without_mask_1506.jpg,e4e9e86a567e1ed194109c6c981252bb,8.816556768641856
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1507.jpg,True,280,180,3,9395,RGB,,without_mask,mask,without_mask_1507.jpg,1bfc1e3aa059d0fc1e4f2484e3a905ae,9.148039345778804
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1508.jpg,True,165,306,3,8630,RGB,,without_mask,mask,without_mask_1508.jpg,1633bf43995b2140d16aae9fb0fc45ce,9.063115652219658
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1509.jpg,True,201,250,3,5536,RGB,,without_mask,mask,without_mask_1509.jpg,9e6efa28228e75b3a3da56e1d1346b26,8.619208116822968
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_151.jpg,True,138,135,3,6997,RGB,,without_mask,mask,without_mask_151.jpg,e164c934bade7dde0dddb9778c52f134,8.853379672927634
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1510.jpg,True,183,275,3,11108,RGB,,without_mask,mask,without_mask_1510.jpg,4bace04df7fbd25585856293eb33fbcc,9.315510869581722
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1511.jpg,True,192,262,3,8009,RGB,,without_mask,mask,without_mask_1511.jpg,5f92d6f27bde299dcc507d495e44d9cb,8.988446040062405
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1512.jpg,True,225,225,3,4480,RGB,,without_mask,mask,without_mask_1512.jpg,95de89067d58d00da7be18f32f855c9b,8.407601514786142
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1513.jpg,True,143,141,3,6261,RGB,,without_mask,mask,without_mask_1513.jpg,028a4baefbc81c45d918d165f88bb31d,8.742254901886351
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1514.jpg,True,375,135,3,6740,RGB,,without_mask,mask,without_mask_1514.jpg,bc3c7ae75f5a675b11630a88cea83e2a,8.815963560853438
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1515.jpg,True,201,251,3,6982,RGB,,without_mask,mask,without_mask_1515.jpg,dd68927ac5982e3726b0332feda95c97,8.851233902846035
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1516.jpg,True,168,300,3,6592,RGB,,without_mask,mask,without_mask_1516.jpg,cf92a1e0ce00eff0329722a836ad1e4f,8.7937637591133
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1517.jpg,True,189,266,3,10053,RGB,,without_mask,mask,without_mask_1517.jpg,0a84069f3a6fed216ae91940ef2aa6bb,9.215725844252521
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1518.jpg,True,271,186,3,8783,RGB,,without_mask,mask,without_mask_1518.jpg,7af53b96f729bcf2585a386890661aa0,9.080687163749312
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1519.jpg,True,300,168,3,6281,RGB,,without_mask,mask,without_mask_1519.jpg,18400fe63b6f0aeb33b8d549d7163a17,8.745443680098592
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_152.jpg,True,152,127,3,6403,RGB,,without_mask,mask,without_mask_152.jpg,ae3be036ca5971daf94ec33251d1d563,8.764678074116606
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1520.jpg,True,300,168,3,10290,RGB,,without_mask,mask,without_mask_1520.jpg,2d365e541295a5145c024e92715d1573,9.239025005836092
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1521.jpg,True,225,225,3,8225,RGB,,without_mask,mask,without_mask_1521.jpg,5110f1147d0f88a7d60e53613244e606,9.015055148790369
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1522.jpg,True,308,163,3,7489,RGB,,without_mask,mask,without_mask_1522.jpg,ff00c3fc371388b1a6e8edad0b0be2f2,8.921324076511265
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1523.jpg,True,183,275,3,5794,RGB,,without_mask,mask,without_mask_1523.jpg,fae2fd73b4bf1763f8c85e24ac9b72bc,8.664750755773852
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1524.jpg,True,144,122,3,6167,RGB,,without_mask,mask,without_mask_1524.jpg,a7028fcfde98097dc31dd90ec220b604,8.727129915243166
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1525.jpg,True,262,192,3,7326,RGB,,without_mask,mask,without_mask_1525.jpg,62eda57b83940967b900dfb2f4344d23,8.899321434159964
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1526.jpg,True,183,276,3,4121,RGB,,without_mask,mask,without_mask_1526.jpg,edf703d8c1a3ec033f04a9496f0394e4,8.324093761450404
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1527.jpg,True,64,64,3,1450,RGB,,without_mask,mask,without_mask_1527.jpg,94dc081c8373e7d152d80d313f10e072,7.280008252884188
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1528.jpg,True,193,261,3,8579,RGB,,without_mask,mask,without_mask_1528.jpg,5a0b6b9ef0ffda609aef21a8603e4700,9.057189192482008
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1529.jpg,True,280,180,3,10431,RGB,,without_mask,mask,without_mask_1529.jpg,947e8eb18ddceb73cb4073f63ad3ea80,9.252633284166434
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_153.jpg,True,135,134,3,6960,RGB,,without_mask,mask,without_mask_153.jpg,10693ebc5599ec3efe32d304ed319290,8.848078421168667
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1530.jpg,True,304,166,3,5916,RGB,,without_mask,mask,without_mask_1530.jpg,51105dbc5e8abd09c982f2e3ae4d7743,8.685584842676693
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1531.jpg,True,260,194,3,7389,RGB,,without_mask,mask,without_mask_1531.jpg,63e857297e24466524706134b765a6b9,8.907883013942248
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1532.jpg,True,299,168,3,7326,RGB,,without_mask,mask,without_mask_1532.jpg,4581541b735680085488057da93565c1,8.899321434159964
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1533.jpg,True,243,208,3,9561,RGB,,without_mask,mask,without_mask_1533.jpg,07d235b2939861275c165dfb29791ee2,9.165552189186048
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1534.jpg,True,183,275,3,4826,RGB,,without_mask,mask,without_mask_1534.jpg,d53e15386370fd1c411de100be17049c,8.481980435660493
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1535.jpg,True,154,123,3,6581,RGB,,without_mask,mask,without_mask_1535.jpg,69e6011bc54b4fc64235b1ac39826961,8.792093929503284
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1536.jpg,True,265,190,3,6084,RGB,,without_mask,mask,without_mask_1536.jpg,2fb87cca63ea6eeac548221f3a99459a,8.713582005421628
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1537.jpg,True,184,275,3,8973,RGB,,without_mask,mask,without_mask_1537.jpg,d2bd34d0d5ad944c4154173cf701a2ff,9.102086786535928
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1538.jpg,True,183,275,3,7652,RGB,,without_mask,mask,without_mask_1538.jpg,dde3e8ee479fa1db2288a05e8c4b8781,8.942853006809921
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1539.jpg,True,183,275,3,5407,RGB,,without_mask,mask,without_mask_1539.jpg,db530c5295a389376138fcfa75609364,8.5956346177228
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_154.jpg,True,148,114,3,6880,RGB,,without_mask,mask,without_mask_154.jpg,0472a6fdde2b107486999063d79682fe,8.83651926920248
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1540.jpg,True,201,251,3,6895,RGB,,without_mask,mask,without_mask_1540.jpg,0fd296fbec2a41a40f7e67caa3ac8171,8.83869681234353
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1541.jpg,True,225,225,3,6176,RGB,,without_mask,mask,without_mask_1541.jpg,cf3b79d0589aec09ddaec865925589bc,8.728587995695898
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1542.jpg,True,194,259,3,4475,RGB,,without_mask,mask,without_mask_1542.jpg,bd2e6c712e5583c312a387ea5871d55d,8.406485069431817
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1543.jpg,True,265,190,3,5257,RGB,,without_mask,mask,without_mask_1543.jpg,48ab3e8bde57ead45846da4db0925123,8.567506005289827
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1544.jpg,True,178,283,3,5759,RGB,,without_mask,mask,without_mask_1544.jpg,9934618f4fe065601f940cea355dfb15,8.658692753689937
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1545.jpg,True,168,299,3,8155,RGB,,without_mask,mask,without_mask_1545.jpg,07b0fb760fe5ab1da0e30bc151503039,9.006509131694346
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1546.jpg,True,139,137,3,6994,RGB,,without_mask,mask,without_mask_1546.jpg,20b3a398da33ffd582260b69e9d67873,8.852950887099581
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1547.jpg,True,168,299,3,7483,RGB,,without_mask,mask,without_mask_1547.jpg,618e45102a1ea443a30b2ed20fcbb119,8.92052268739398
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1548.jpg,True,184,274,3,6283,RGB,,without_mask,mask,without_mask_1548.jpg,d264dd15f258bbe26a6538867f217404,8.745761999375512
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1549.jpg,True,175,287,3,4058,RGB,,without_mask,mask,without_mask_1549.jpg,7b3396681ce91249f16f674b86db1880,8.308691916838898
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_155.jpg,True,156,130,3,7140,RGB,,without_mask,mask,without_mask_155.jpg,f706ea5924cfcc69e33ccc05f9d76a79,8.87360810154911
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1550.jpg,True,195,258,3,4423,RGB,,without_mask,mask,without_mask_1550.jpg,6f4d462478338f02d9b36bf3c30a90ec,8.39479954320217
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1551.jpg,True,259,194,3,8220,RGB,,without_mask,mask,without_mask_1551.jpg,3cac0d1f0663752478c3a119478ff046,9.014447135152134
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1552.jpg,True,262,192,3,6262,RGB,,without_mask,mask,without_mask_1552.jpg,4168cc36961179f45c9651dca02f36f1,8.742414582525413
